"Judet","Localitate","Agentie","Km","Cod rutare","ID localitate FAN","Litera cartare"
"Tulcea","Ciucurova","Tulcea","45","3700","17260","F"
"Tulcea","Closca","Tulcea","40","3700","17261","F"
"Tulcea","Colina","Tulcea","35","3700","17262","F"
"Tulcea","Corugea","Tulcea","80","3700","17263","F"
"Tulcea","Crisan","Tulcea","40","3700","25129","F"
"Tulcea","Daeni","Tulcea","80","3700","17266","F"
"Tulcea","Dorobantu","Tulcea","70","3700","17267","F"
"Tulcea","Dunavatu de Jos","Tulcea","50","3700","17269","F"
"Tulcea","Dunavatu de Sus","Tulcea","45","3700","25107","F"
"Tulcea","Enisala","Tulcea","40","3700","17270","F"
"Tulcea","Fagarasu Nou","Tulcea","65","3700","17271","F"
"Tulcea","Fantana Mare","Tulcea","50","3700","17272","F"
"Tulcea","Fantana Oilor","Tulcea","75","3700","25130","F"
"Tulcea","Floresti","Tulcea","40","3700","17273","F"
"Tulcea","Frecatei","Tulcea","0","3700","17274","F"
"Tulcea","Garvan","Tulcea","65","3700","17275","F"
"Tulcea","General Praporgescu","Tulcea","45","3700","17276","F"
"Tulcea","Gorgova","Tulcea","60","3700","25108","F"
"Tulcea","Greci","Tulcea","70","3700","17277","F"
"Tulcea","Grindu","Tulcea","82","3700","17278","F"
"Tulcea","Haidar","Tulcea","70","3700","25109","F"
"Tulcea","Hamcearca","Tulcea","50","3700","17280","F"
"Tulcea","Horia","Tulcea","40","3700","17281","F"
"Tulcea","I.C. Bratianu","Tulcea","80","3700","17282","F"
"Tulcea","Iazurile","Tulcea","25","3700","17283","F"
"Tulcea","Ilganii de Jos","Tulcea","45","3700","25131","F"
"Tulcea","Ilganii de Sus","Tulcea","40","3700","25110","F"
"Tulcea","Isaccea","Tulcea","40","3700","17284","F"
"Tulcea","Iulia","Tulcea","35","3700","17285","F"
"Tulcea","Izvoarele","Tulcea","30","3700","17286","F"
"Tulcea","Jijila","Tulcea","70","3700","17287","F"
"Tulcea","Jurilovca","Tulcea","55","3700","25137","F"
"Tulcea","Lastuni","Tulcea","20","3700","25126","F"
"Tulcea","Letea","Tulcea","120","3700","17290","F"
"Tulcea","Luminita","Tulcea","60","3700","17291","F"
"Tulcea","Lunca","Tulcea","60","3700","17292","F"
"Tulcea","Luncavita","Tulcea","55","3700","17293","F"
"Tulcea","Macin","Tulcea","80","3700","17295","F"
"Tulcea","Magurele","Tulcea","70","3700","17296","F"
"Tulcea","Mahmudia","Tulcea","30","3700","17297","F"
"Tulcea","Malcoci","Tulcea","0","3700","17298","F"
"Tulcea","Maliuc","Tulcea","30","3700","17299","F"
"Tulcea","Mesteru","Tulcea","65","3700","25111","F"
"Tulcea","Mihai Bravu","Tulcea","40","3700","17300","F"
"Tulcea","Mihail Kogalniceanu","Tulcea","0","3700","25138","F"
"Tulcea","Mila 23","Tulcea","40","3700","17301","F"
"Tulcea","Mina Altan Tepe","Tulcea","65","3700","25112","F"
"Tulcea","Mineri","Tulcea","0","3700","17302","F"
"Tulcea","Mircea Voda","Tulcea","50","3700","17303","F"
"Tulcea","Murighiol","Tulcea","40","3700","17305","F"
"Tulcea","Nalbant","Tulcea","0","3700","17307","F"
"Tulcea","Neatarnarea","Tulcea","70","3700","17308","F"
"Tulcea","Nicolae Balcescu","Tulcea","30","3700","25113","F"
"Tulcea","Niculitel","Tulcea","30","3700","17309","F"
"Tulcea","Nifon","Tulcea","55","3700","25114","F"
"Tulcea","Nufaru","Tulcea","0","3700","25132","F"
"Tulcea","Ostrov","Tulcea","85","3700","17311","F"
"Tulcea","Ostrov Tataru","Tulcea","75","3700","25133","F"
"Tulcea","Panduru","Tulcea","60","3700","17312","F"
"Tulcea","Parches","Tulcea","0","3700","17313","F"
"Tulcea","Pardina","Tulcea","60","3700","17314","F"
"Tulcea","Partizani","Tulcea","40","3700","17315","F"
"Tulcea","Patlageanca","Tulcea","30","3700","25115","F"
"Tulcea","Peceneaga","Tulcea","70","3700","17316","F"
"Tulcea","Periprava ","Tulcea","120","3700","17317","F"
"Tulcea","Piatra","Tulcea","85","3700","25134","F"
"Tulcea","Plauru","Tulcea","55","3700","25116","F"
"Tulcea","Plopul","Tulcea","40","3700","17318","F"
"Tulcea","Posta","Tulcea","20","3700","17319","F"
"Tulcea","Rachelu","Tulcea","50","3700","17320","F"
"Tulcea","Rahman","Tulcea","70","3700","25117","F"
"Tulcea","Randunica","Tulcea","27","3700","17322","F"
"Tulcea","Razboieni","Tulcea","90","3700","17323","F"
"Tulcea","Revarsarea","Tulcea","45","3700","17324","F"
"Tulcea","Sabangia","Tulcea","25","3700","17325","F"
"Tulcea","Salceni","Tulcea","45","3700","25119","F"
"Tulcea","Salcioara","Tulcea","50","3700","17326","F"
"Tulcea","Sambata Noua","Tulcea","60","3700","17327","F"
"Tulcea","Sarichioi","Tulcea","30","3700","17329","F"
"Tulcea","Sarighiol de Deal","Tulcea","70","3700","25118","F"
"Tulcea","Sarinasuf","Tulcea","35","3700","17331","F"
"Tulcea","Satu Nou","Tulcea","35","3700","17332","F"
"Tulcea","Sfantu Gheorghe","Tulcea","80","3700","25139","F"
"Tulcea","Sfistofca","Tulcea","110","3700","25140","F"
"Tulcea","Slava Cercheza","Tulcea","50","3700","25120","F"
"Tulcea","Slava Rusa","Tulcea","50","3700","17335","F"
"Tulcea","Smardan","Tulcea","90","3700","17336","F"
"Tulcea","Somova","Tulcea","0","3700","17337","F"
"Tulcea","Stanca","Tulcea","75","3700","25121","F"
"Tulcea","Stejaru","Tulcea","65","3700","25122","F"
"Tulcea","Sulina","Tulcea","70","3700","17339","F"
"Tulcea","Tatanir","Tulcea","70","3700","25123","F"
"Tulcea","Telita","Tulcea","25","3700","17340","F"
"Tulcea","Tichilesti","Tulcea","60","3700","25141","F"
"Tulcea","Topolog","Tulcea","55","3700","17341","F"
"Tulcea","Traian","Tulcea","60","3700","17342","F"
"Tulcea","Trestenic","Tulcea","30","3700","17343","F"
"Tulcea","Tudor Vladimirescu","Tulcea","0","3700","17344","F"
"Tulcea","Tulcea","Tulcea","0","3700","65","F"
"Tulcea","Turcoaia","Tulcea","70","3700","17345","F"
"Tulcea","Turda","Tulcea","35","3700","17346","F"
"Tulcea","Uzlina","Tulcea","50","3700","17347","F"
"Tulcea","Vacareni","Tulcea","60","3700","17351","F"
"Tulcea","Valea Nucarilor","Tulcea","25","3700","17352","F"
"Tulcea","Valea Teilor","Tulcea","40","3700","17353","F"
"Tulcea","Vasile Alecsandri","Tulcea","70","3700","25127","F"
"Tulcea","Victoria","Tulcea","20","3700","17354","F"
"Tulcea","Visina","Tulcea","60","3700","17356","F"
"Tulcea","Visterna","Tulcea","35","3700","17357","F"
"Tulcea","Vulturu","Tulcea","50","3700","25124","F"
"Tulcea","Zebil","Tulcea","35","3700","17358","F"
"Valcea","Afanata","Dragasani","33","3850","26026","F"
"Valcea","Aldesti","Ramnicu Valcea","15","3800","19074","F"
"Valcea","Alunu","Horezu","40","3860","18563","F"
"Valcea","Amarasti","Dragasani","18","3850","18612","F"
"Valcea","Andreiesti","Calimanesti","20","3880","26027","F"
"Valcea","Aninoasa","Dragasani","21","3850","26028","F"
"Valcea","Aranghel","Ramnicu Valcea","0","3800","26388","F"
"Valcea","Aricioaia","Ramnicu Valcea","0","3800","26029","F"
"Valcea","Armasesti","Dragasani","20","3850","18564","F"
"Valcea","Arsanca","Ramnicu Valcea","0","3800","19149","F"
"Valcea","Auresti","Dragasani","20","3850","26030","F"
"Valcea","Avramesti","Dragasani","24","3850","18613","F"
"Valcea","Babeni","Ramnicu Valcea","0","3800","31387","F"
"Valcea","Babeni-Oltetu","Dragasani","30","3850","18615","F"
"Valcea","Babuesti","Calimanesti","0","3880","26032","F"
"Valcea","Badeni","Dragasani","40","3850","26033","F"
"Valcea","Baiasa","Dragasani","25","3850","26300","F"
"Valcea","Baiasu","Calimanesti","37","3880","26301","F"
"Valcea","Baile Govora","Ramnicu Valcea","0","3800","31377","F"
"Valcea","Baile Olanesti","Ramnicu Valcea","0","3800","26355","F"
"Valcea","Bajenari","Dragasani","25","3850","26302","F"
"Valcea","Balaciu","Dragasani","50","3850","18565","F"
"Valcea","Balcesti","Dragasani","0","3850","18616","F"
"Valcea","Balomireasa","Ramnicu Valcea","22","3800","26299","F"
"Valcea","Balota","Calimanesti","30","3880","18918","F"
"Valcea","Balsoara","Dragasani","20","3850","26034","F"
"Valcea","Baltateni","Horezu","0","3860","26035","F"
"Valcea","Balteni","Horezu","24","3860","26332","F"
"Valcea","Balutoaia","Horezu","0","3860","26036","F"
"Valcea","Banesti","Ramnicu Valcea","20","3800","26037","F"
"Valcea","Bantesti","Dragasani","25","3850","26038","F"
"Valcea","Barbarigeni","Dragasani","25","3850","26303","F"
"Valcea","Barbatesti","Horezu","16","3860","18566","F"
"Valcea","Barbuceni","Dragasani","0","3850","26039","F"
"Valcea","Barcanele","Horezu","0","3860","19084","F"
"Valcea","Barcanesti","Dragasani","25","3850","26040","F"
"Valcea","Barlogu","Ramnicu Valcea","0","3800","26331","F"
"Valcea","Baroiu","Dragasani","38","3850","26333","F"
"Valcea","Barsesti (Budesti)","Ramnicu Valcea","0","3800","19115","F"
"Valcea","Barsesti (Mihaesti)","Ramnicu Valcea","0","3800","19116","F"
"Valcea","Barsoiu","Ramnicu Valcea","25","3800","26031","F"
"Valcea","Barza","Ramnicu Valcea","0","3800","19114","F"
"Valcea","Barzesti","Horezu","0","3860","18567","F"
"Valcea","Batasani","Dragasani","35","3850","18919","F"
"Valcea","Becsani","Dragasani","35","3850","26041","F"
"Valcea","Benesti","Dragasani","20","3850","26042","F"
"Valcea","Berbesti","Horezu","0","3860","18568","F"
"Valcea","Berbesti (Lalosu)","Dragasani","50","3850","26043","F"
"Valcea","Bercioiu","Ramnicu Valcea","0","3800","26304","F"
"Valcea","Beresti","Horezu","25","3860","26044","F"
"Valcea","Berislavesti","Calimanesti","0","3880","18920","F"
"Valcea","Bistrita","Horezu","10","3860","18569","F"
"Valcea","Blanoiu","Calimanesti","35","3880","26045","F"
"Valcea","Blejani","Dragasani","20","3850","26046","F"
"Valcea","Blidari","Ramnicu Valcea","0","3800","15309","F"
"Valcea","Bocsa","Dragasani","22","3850","26047","F"
"Valcea","Bodesti (Alunu)","Horezu","45","3860","26048","F"
"Valcea","Bodesti (Barbatesti)","Horezu","0","3860","26049","F"
"Valcea","Bogdanesti (Bujoreni)","Ramnicu Valcea","0","3800","15310","F"
"Valcea","Bogdanesti (Otesani)","Horezu","0","3860","26050","F"
"Valcea","Bogdanesti (Tomsani)","Horezu","10","3860","26334","F"
"Valcea","Boisoara","Calimanesti","39","3880","18921","F"
"Valcea","Bonciu","Ramnicu Valcea","0","3800","26356","F"
"Valcea","Bondoci","Horezu","33","3860","18570","F"
"Valcea","Borosesti","Dragasani","0","3850","18621","F"
"Valcea","Botorani","Dragasani","25","3850","18622","F"
"Valcea","Bradisor","Calimanesti","0","3880","26055","F"
"Valcea","Bradu-Clocotici","Calimanesti","35","3880","26051","F"
"Valcea","Bratia din Deal","Ramnicu Valcea","0","3800","26052","F"
"Valcea","Bratia din Vale","Ramnicu Valcea","0","3800","26053","F"
"Valcea","Bratovesti","Calimanesti","35","3880","26054","F"
"Valcea","Brezoi","Calimanesti","0","3880","18922","F"
"Valcea","Brosteni","Horezu","37","3860","26056","F"
"Valcea","Buciumeni","Dragasani","21","3850","26057","F"
"Valcea","Bucsani","Dragasani","0","3850","18623","F"
"Valcea","Buda","Ramnicu Valcea","0","3800","26357","F"
"Valcea","Budele","Dragasani","38","3850","26058","F"
"Valcea","Budesti","Ramnicu Valcea","0","3800","15312","F"
"Valcea","Budesti (Diculesti)","Dragasani","30","3850","26059","F"
"Valcea","Budurasti","Ramnicu Valcea","10","3800","19040","F"
"Valcea","Bujoreni","Ramnicu Valcea","0","3800","15313","F"
"Valcea","Bulagei","Ramnicu Valcea","20","3800","26060","F"
"Valcea","Buleta","Ramnicu Valcea","0","3800","15314","F"
"Valcea","Bumbuesti","Calimanesti","35","3880","18923","F"
"Valcea","Bunesti","Ramnicu Valcea","0","3800","15315","F"
"Valcea","Bungetani","Dragasani","50","3850","18624","F"
"Valcea","Burdalesti","Dragasani","19","3850","18625","F"
"Valcea","Butanu","Dragasani","35","3850","26061","F"
"Valcea","Buzdugan","Horezu","0","3860","18571","F"
"Valcea","Caciulata","Calimanesti","0","3880","18924","F"
"Valcea","Caineni","Calimanesti","42","3880","18925","F"
"Valcea","Cainenii Mari","Calimanesti","41","3880","26062","F"
"Valcea","Cainenii Mici","Calimanesti","40","3880","26335","F"
"Valcea","Caligi","Calimanesti","15","3880","26064","F"
"Valcea","Calimanesti","Calimanesti","0","3880","251","F"
"Valcea","Calina","Dragasani","0","3850","18626","F"
"Valcea","Calinesti","Calimanesti","25","3880","18926","F"
"Valcea","Capu Dealului","Ramnicu Valcea","0","3800","26305","F"
"Valcea","Carcadiesti","Dragasani","27","3850","26063","F"
"Valcea","Carlogani (Valcea)","Dragasani","25","3850","18627","F"
"Valcea","Carstanesti","Horezu","15","3860","18572","F"
"Valcea","Casa Veche","Dragasani","25","3850","18628","F"
"Valcea","Catetu","Dragasani","30","3850","26065","F"
"Valcea","Cazanesti (Ghioroiu)","Dragasani","40","3850","19110","F"
"Valcea","Cazanesti (Milcoiu)","Ramnicu Valcea","25","3800","26066","F"
"Valcea","Cazanesti (Ramnicu Valcea)","Ramnicu Valcea","0","3800","26359","F"
"Valcea","Ceretu","Dragasani","42","3850","26067","F"
"Valcea","Cermegesti (Ladesti)","Dragasani","25","3850","26336","F"
"Valcea","Cermegesti (Pesceana)","Dragasani","31","3850","26068","F"
"Valcea","Cerna","Horezu","0","3860","15318","F"
"Valcea","Cernelele","Horezu","0","3860","26306","F"
"Valcea","Cernisoara","Dragasani","15","3850","18573","F"
"Valcea","Cetateaua","Dragasani","0","3850","26307","F"
"Valcea","Cheia","Ramnicu Valcea","15","3800","15319","F"
"Valcea","Cherasti","Dragasani","50","3850","19143","F"
"Valcea","Chiceni","Horezu","10","3860","18574","F"
"Valcea","Chirculesti","Dragasani","30","3850","26069","F"
"Valcea","Chiricesti","Dragasani","25","3850","26337","F"
"Valcea","Cioboti","Dragasani","29","3850","26070","F"
"Valcea","Ciocaltei","Dragasani","22","3850","26308","F"
"Valcea","Ciocanari","Dragasani","29","3850","26071","F"
"Valcea","Cioponesti","Dragasani","25","3850","26072","F"
"Valcea","Ciorasti","Ramnicu Valcea","0","3800","18634","F"
"Valcea","Ciortesti","Dragasani","53","3850","19069","F"
"Valcea","Ciresu","Horezu","18","3860","18575","F"
"Valcea","Ciresul","Dragasani","34","3850","26073","F"
"Valcea","Ciucheti","Horezu","40","3860","26074","F"
"Valcea","Ciumagi","Dragasani","30","3850","26075","F"
"Valcea","Ciungetu","Calimanesti","40","3880","18927","F"
"Valcea","Ciutesti","Ramnicu Valcea","25","3800","26076","F"
"Valcea","Coasta (Golesti)","Ramnicu Valcea","20","3800","26077","F"
"Valcea","Coasta (Pausesti-Maglasi)","Ramnicu Valcea","0","3800","26338","F"
"Valcea","Coasta Cerbului","Horezu","0","3860","26078","F"
"Valcea","Coasta Mare","Ramnicu Valcea","0","3800","26079","F"
"Valcea","Cocoru","Ramnicu Valcea","0","3800","26080","F"
"Valcea","Colelia","Dragasani","45","3850","26081","F"
"Valcea","Coltesti","Horezu","35","3860","26082","F"
"Valcea","Comanca","Ramnicu Valcea","15","3800","26360","F"
"Valcea","Condoiesti","Dragasani","0","3850","18638","F"
"Valcea","Contea","Dragasani","48","3850","18639","F"
"Valcea","Copacelu","Ramnicu Valcea","0","3800","15321","F"
"Valcea","Copaceni","Horezu","30","3860","18576","F"
"Valcea","Copaceni (Racovita)","Calimanesti","30","3880","26083","F"
"Valcea","Corbii din Vale","Ramnicu Valcea","30","3800","18640","F"
"Valcea","Corbu","Calimanesti","0","3880","26361","F"
"Valcea","Cornet","Horezu","0","3860","26084","F"
"Valcea","Cosani","Horezu","0","3860","18642","F"
"Valcea","Cosota","Ramnicu Valcea","0","3800","26362","F"
"Valcea","Costesti","Horezu","0","3860","18577","F"
"Valcea","Crangu","Dragasani","28","3850","19055","F"
"Valcea","Cremenari","Ramnicu Valcea","10","3800","19004","F"
"Valcea","Creteni","Dragasani","0","3850","18644","F"
"Valcea","Cucesti","Horezu","10","3860","19036","F"
"Valcea","Cuci","Dragasani","40","3850","26085","F"
"Valcea","Cucoiu","Calimanesti","39","3880","26086","F"
"Valcea","Cuculesti","Dragasani","25","3850","26087","F"
"Valcea","Cueni","Dragasani","25","3850","19142","F"
"Valcea","Curaturile","Ramnicu Valcea","0","3800","26363","F"
"Valcea","Curtea","Ramnicu Valcea","15","3800","19150","F"
"Valcea","Daesti","Calimanesti","0","3880","18929","F"
"Valcea","Daesti (Popesti)","Ramnicu Valcea","18","3800","26088","F"
"Valcea","Damteni","Horezu","32","3860","18578","F"
"Valcea","Dancai","Dragasani","33","3850","26089","F"
"Valcea","Dangesti","Calimanesti","0","3880","15322","F"
"Valcea","Danicei","Dragasani","42","3850","18648","F"
"Valcea","Dealu Alunis","Horezu","32","3860","26364","F"
"Valcea","Dealu Bisericii","Horezu","42","3860","26090","F"
"Valcea","Dealu Corni","Dragasani","30","3850","26339","F"
"Valcea","Dealu Glameia","Dragasani","55","3850","26091","F"
"Valcea","Dealu Launele","Dragasani","55","3850","26092","F"
"Valcea","Dealu Malului","Ramnicu Valcea","0","3800","26389","F"
"Valcea","Dealu Mare (Galicea)","Ramnicu Valcea","0","3800","26093","F"
"Valcea","Dealu Mare (Gusoeni)","Dragasani","18","3850","26094","F"
"Valcea","Dealu Mare (Ionesti)","Dragasani","0","3850","26095","F"
"Valcea","Dealu Scheiului","Dragasani","45","3850","26096","F"
"Valcea","Dealu Valeni","Dragasani","53","3850","19144","F"
"Valcea","Dejoi","Dragasani","30","3850","26097","F"
"Valcea","Deleni","Ramnicu Valcea","20","3800","18650","F"
"Valcea","Delureni (Ionesti)","Dragasani","0","3850","26098","F"
"Valcea","Delureni (Stoilesti)","Ramnicu Valcea","30","3800","26099","F"
"Valcea","Delureni (Valea Mare)","Dragasani","40","3850","26100","F"
"Valcea","Dezrobiti","Horezu","0","3860","26101","F"
"Valcea","Diaconesti","Horezu","46","3860","26102","F"
"Valcea","Dianu","Horezu","19","3860","26103","F"
"Valcea","Diculesti","Dragasani","30","3850","18651","F"
"Valcea","Dimulesti","Dragasani","25","3850","26104","F"
"Valcea","Dobresti","Dragasani","42","3850","15323","F"
"Valcea","Dobricea","Horezu","45","3860","26105","F"
"Valcea","Dobriceni","Ramnicu Valcea","18","3800","15324","F"
"Valcea","Dobrusa","Dragasani","10","3850","18654","F"
"Valcea","Dosu Raului","Ramnicu Valcea","20","3800","26106","F"
"Valcea","Dozesti","Dragasani","35","3850","26107","F"
"Valcea","Draganesti (Brezoi)","Calimanesti","0","3880","26365","F"
"Valcea","Draganesti (Golesti)","Ramnicu Valcea","20","3800","19112","F"
"Valcea","Draganu","Dragasani","30","3850","18655","F"
"Valcea","Dragasani","Dragasani","0","3850","245","F"
"Valcea","Dragioiu","Dragasani","29","3850","19147","F"
"Valcea","Dragoesti","Dragasani","29","3850","18656","F"
"Valcea","Dragulesti","Dragasani","45","3850","26108","F"
"Valcea","Dumbrava","Dragasani","20","3850","26109","F"
"Valcea","Dumbravesti","Horezu","0","3860","26455","F"
"Valcea","Facai","Ramnicu Valcea","0","3800","26366","F"
"Valcea","Fartatesti","Dragasani","25","3850","15325","F"
"Valcea","Fauresti","Dragasani","54","3850","18659","F"
"Valcea","Fauresti (Zatreni)","Dragasani","48","3850","26110","F"
"Valcea","Fedelesoiu","Calimanesti","0","3880","15326","F"
"Valcea","Firesti","Ramnicu Valcea","0","3800","19039","F"
"Valcea","Firijba","Ramnicu Valcea","0","3800","26111","F"
"Valcea","Fiscalia","Dragasani","0","3850","19005","F"
"Valcea","Folestii de Jos","Horezu","0","3860","18579","F"
"Valcea","Folestii de Sus","Horezu","0","3860","26340","F"
"Valcea","Fotesti","Dragasani","0","3850","26456","F"
"Valcea","Francesti","Horezu","0","3860","19006","F"
"Valcea","Francesti-Coasta","Calimanesti","0","3880","26112","F"
"Valcea","Frasina","Dragasani","25","3850","26309","F"
"Valcea","Fumureni","Dragasani","23","3850","18661","F"
"Valcea","Fundatura","Ramnicu Valcea","18","3800","26310","F"
"Valcea","Gageni","Dragasani","37","3850","19062","F"
"Valcea","Gainesti","Dragasani","50","3850","26116","F"
